,sensor_id,local_date,lat,lon,co,no2,o3,pm10,pm25,so2
55,4463,2023-11-18T19:00:00+00:00,49.75,5.6500000954,139.9875335693,2.1405925751,56.9309997559,1.76078403,1.5694162846,0.0638919994
56,4463,2023-11-18T20:00:00+00:00,49.75,5.6500000954,132.8103027344,2.1341435909,55.6128921509,2.0908277035,1.8545973301,0.0579802878
57,4463,2023-11-18T21:00:00+00:00,49.75,5.6500000954,132.8411407471,2.7166948318,54.0491943359,1.7647796868999999,1.5045719147,0.1109583527
58,4463,2023-11-18T22:00:00+00:00,49.75,5.6500000954,130.3724822998,2.4284470081,53.2440223694,2.459184885,1.9703685045000001,0.0741238147
59,4463,2023-11-18T23:00:00+00:00,49.75,5.6500000954,121.1586380005,1.4067680836,58.8369827271,1.7284457683999999,1.2771098614,0.017735146
60,4463,2023-11-19T00:00:00+00:00,49.75,5.6500000954,118.6143112183,1.2277183533,56.6187820435,3.4014556408,2.441423893,0.008867573
61,4463,2023-11-19T01:00:00+00:00,49.75,5.6500000954,113.9539794922,1.4548078775,58.0910110474,2.0965673923,1.5140562057,0.0063664629000000006
62,4463,2023-11-19T02:00:00+00:00,49.75,5.6500000954,113.9508132935,1.5856329203000001,44.2655906677,4.2775988579,2.7603533268,0.0433146842
63,4463,2023-11-19T03:00:00+00:00,49.75,5.6500000954,109.6483459473,1.8182682991,42.8293190002,3.490871191,1.7805806398000001,0.0356976688
64,4463,2023-11-19T04:00:00+00:00,49.75,5.6500000954,108.5548858643,1.2625875473,51.8458747864,3.5242092609,1.6056023836,0.0286490824
65,4463,2023-11-19T05:00:00+00:00,49.75,5.6500000954,112.4353866577,1.1090782881,56.3043174744,4.7566494942,2.229616642,0.0351292342
66,4463,2023-11-19T06:00:00+00:00,49.75,5.6500000954,115.1374588013,1.0538300276,67.1532974243,4.9645032882999995,2.2629585266,0.0534328148
67,4463,2023-11-19T07:00:00+00:00,49.75,5.6500000954,120.2751617432,1.2779433727,65.2795715332,7.9399952888000005,3.442438364,0.0489990264
68,4463,2023-11-19T08:00:00+00:00,49.75,5.6500000954,127.2155151367,1.0191385746,60.5886878967,9.974852562,3.4782912731,0.0799218491
69,4463,2023-11-19T09:00:00+00:00,49.75,5.6500000954,127.1079101562,0.8229739070000001,69.4623718262,10.5937871933,3.4938790798,0.0698605627
70,4463,2023-11-19T10:00:00+00:00,49.75,5.6500000954,131.6716156006,0.7472000122,68.8698806763,11.4307994843,3.5134613514,0.0879936144
71,4463,2023-11-19T11:00:00+00:00,49.75,5.6500000954,134.2715759277,0.8174157143,70.6636810303,12.2092418671,3.7167847157000002,0.0911768451
72,4463,2023-11-19T12:00:00+00:00,49.75,5.6500000954,137.533416748,0.7932975292000001,71.8706359863,14.3303890228,3.912617445,0.1197690815
73,4463,2023-11-19T13:00:00+00:00,49.75,5.6500000954,139.3283996582,0.8809284568,72.649772644,15.4039077759,4.1180152893,0.1479065716
74,4463,2023-11-19T14:00:00+00:00,49.75,5.6500000954,140.6446838379,1.105581522,67.2376327515,16.5957336426,3.9014303684,0.1238049641
75,4463,2023-11-19T15:00:00+00:00,49.75,5.6500000954,141.5058746338,1.5002470016,63.0451583862,15.4758958817,3.7341787815,0.0844693184
76,4463,2023-11-19T16:00:00+00:00,49.75,5.6500000954,143.1072387695,2.3900132179,63.9444198608,13.6787414551,3.5398936272,0.0632098839
77,4463,2023-11-19T17:00:00+00:00,49.75,5.6500000954,145.8151245117,3.2810359001,59.6159477234,13.4170684814,3.4969649315,0.0688942224
78,4463,2023-11-19T18:00:00+00:00,49.75,5.6500000954,144.7231445312,3.1515905857,62.0315666199,14.7156238556,3.6595592499,0.0741238147
79,4463,2023-11-19T19:00:00+00:00,49.75,5.6500000954,145.9495697021,2.7067654133,64.709274292,14.0744438171,3.6875936985,0.0536601879
80,4463,2023-11-19T20:00:00+00:00,49.75,5.6500000954,146.1816558838,1.6212141514,69.8784637451,16.504070282,3.9348449707,0.033878676600000004
81,4463,2023-11-19T21:00:00+00:00,49.75,5.6500000954,145.6783599854,1.665887475,72.1451797485,15.5540504456,4.1496763228999995,0.0252384786
82,4463,2023-11-19T22:00:00+00:00,49.75,5.6500000954,144.6714019775,1.530120492,72.410369873,14.7672472,4.1137752533,0.0137561075
83,4463,2023-11-19T23:00:00+00:00,49.75,5.6500000954,142.7732696533,1.2653561831,72.7710876465,13.9247131348,3.8799488544000003,0.0052295947
84,4463,2023-11-20T00:00:00+00:00,49.75,5.6500000954,150.3908538818,2.4177114964,60.1139678955,7.1592297554,3.6903457642,0.9562528729
85,4463,2023-11-20T01:00:00+00:00,49.75,5.6500000954,149.1246032715,2.1541523933,60.66173172,4.9392385483000005,2.2016308308,0.6496527791000001
86,4463,2023-11-20T02:00:00+00:00,49.75,5.6500000954,149.6529998779,2.0775594711,60.9720077515,4.7784852982,2.025146246,0.6224496365000001
