time_x,local_date,sensor_id,pm10_x,pm25_x,no2_x,o3,so2,co_conc,nmvoc,no,time_y,pm10_y,pm25_y,no2_y,latitude,longitude
12,2023-10-08 12:00:00,4926,16.223654,10.247123,12.190429,58.73083,4.42202,365.27756,14.45982,5.8192506,12,17.4,8.46,15.5,51.01628,2.582323
13,2023-10-08 13:00:00,4926,16.957277,8.948801,12.178159,66.79622,4.4390874,319.96802,14.820986,4.8961506,13,19.9,9.4,14.5,51.01628,2.582323
14,2023-10-08 14:00:00,4926,18.512062,9.1585,11.892734,69.731255,6.987648,295.81546,14.030768,3.7640717,14,17.9,8.93,13.5,51.01628,2.582323
15,2023-10-08 15:00:00,4926,20.181458,8.976593,13.993047,68.01405,6.0499587,283.50632,13.11062,3.8690543,15,16.9,7.99,11.5,51.01628,2.582323
16,2023-10-08 16:00:00,4926,15.636033,7.849714,10.142059,70.580345,4.341018,263.18277,11.763761,1.7807906,16,15.4,7.52,7.0,51.01628,2.582323
17,2023-10-08 17:00:00,4926,13.877257,6.7350183,10.528183,68.390335,2.9318023,230.22495,10.57979,0.45844927,17,15.4,7.52,8.0,51.01628,2.582323
18,2023-10-08 18:00:00,4926,14.3322,7.7218328,13.366345,60.773552,1.6297932,248.80342,11.96207,0.13626789,18,14.9,6.58,10.0,51.01628,2.582323
19,2023-10-08 19:00:00,4926,16.430937,8.119732,16.16614,52.09074,1.9045174,246.7176,12.782885,0.1200533,19,22.4,8.93,21.5,51.01628,2.582323
20,2023-10-08 20:00:00,4926,17.302225,8.825997,16.930891,47.32778,2.3146641,254.95592,13.262476,0.071825214,20,16.9,6.58,6.0,51.01628,2.582323
6,2023-10-09 06:00:00,4926,31.170998,20.682207,21.200695,30.589817,4.016327,302.8195,20.21347,0.30252066,6,24.4,15.51,9.5,51.01628,2.582323
7,2023-10-09 07:00:00,4926,32.79763,20.218508,26.899157,24.258074,4.449253,326.06567,22.34706,1.5570549,7,36.9,29.14,9.0,51.01628,2.582323
8,2023-10-09 08:00:00,4926,34.282833,23.759356,25.007616,26.064241,7.2763557,367.58456,24.144617,5.5140676,8,37.9,30.08,8.0,51.01628,2.582323
9,2023-10-09 09:00:00,4926,34.58925,21.992075,23.682446,31.934473,8.766733,363.60046,26.175652,8.011014,9,37.9,28.67,9.0,51.01628,2.582323
10,2023-10-09 10:00:00,4926,32.543995,22.494316,20.715195,40.01057,10.263311,387.16104,26.197027,8.909943,10,33.9,25.38,12.0,51.01628,2.582323
11,2023-10-09 11:00:00,4926,29.43296,17.71499,20.736492,47.183674,9.428845,376.27216,24.69909,8.7681875,11,35.9,28.2,16.0,51.01628,2.582323
12,2023-10-09 12:00:00,4926,26.545992,15.164724,20.694057,49.232533,9.514885,372.26712,23.495811,7.8209314,12,39.4,29.61,18.5,51.01628,2.582323
13,2023-10-09 13:00:00,4926,26.787504,16.152662,23.044973,54.324863,9.056691,338.90903,22.52941,7.8496346,13,36.4,27.73,18.0,51.01628,2.582323
14,2023-10-09 14:00:00,4926,27.609169,15.066405,21.079145,55.475388,8.635034,380.06323,21.74532,8.004955,14,33.4,24.44,15.5,51.01628,2.582323
15,2023-10-09 15:00:00,4926,29.053417,15.726821,29.431463,57.274895,6.6647773,344.09125,20.819395,7.1768227,15,26.9,16.92,15.5,51.01628,2.582323
16,2023-10-09 16:00:00,4926,30.359285,14.972036,28.225315,52.753487,6.628625,376.19498,22.552011,5.029136,16,23.9,13.63,15.5,51.01628,2.582323
17,2023-10-09 17:00:00,4926,28.194527,14.317887,35.70831,44.149567,5.9712944,363.8338,28.460548,1.3774297,17,26.4,12.69,20.0,51.01628,2.582323
18,2023-10-09 18:00:00,4926,26.956099,13.814595,42.797836,37.107384,8.463854,407.21893,30.645523,0.5061196,18,25.4,11.28,17.5,51.01628,2.582323
19,2023-10-09 19:00:00,4926,31.098185,15.510084,48.2728,27.324787,4.7683716,473.64633,36.22226,0.2834355,19,32.9,14.57,27.5,51.01628,2.582323
20,2023-10-09 20:00:00,4926,29.47376,15.985681,42.85839,25.102083,3.4984283,401.06076,34.111744,0.18235369,20,32.9,15.04,-1.0,51.01628,2.582323
6,2023-10-10 06:00:00,4926,23.260033,14.733672,16.318,17.353237,1.906087,226.46085,13.510132,0.3262528,6,21.4,16.92,8.0,51.01628,2.582323
7,2023-10-10 07:00:00,4926,22.91469,16.356016,19.968636,18.820164,2.0891058,256.41382,15.376189,0.9351595,7,16.9,13.63,7.0,51.01628,2.582323
8,2023-10-10 08:00:00,4926,25.486761,15.873726,21.457891,27.84798,2.3646812,280.8036,16.410856,2.7183588,8,15.9,12.22,6.5,51.01628,2.582323
9,2023-10-10 09:00:00,4926,25.31169,13.800237,17.32306,40.79241,2.3946927,276.0235,15.465668,2.848142,9,19.9,14.57,7.0,51.01628,2.582323
10,2023-10-10 10:00:00,4926,22.197077,11.917766,12.748522,56.29634,3.0386155,252.74622,15.187231,2.6022694,10,28.9,14.57,8.5,51.01628,2.582323
11,2023-10-10 11:00:00,4926,20.119041,10.881498,8.893671,69.39784,2.4192626,233.66727,15.615746,1.9259354,11,25.9,17.86,12.5,51.01628,2.582323
12,2023-10-10 12:00:00,4926,17.209547,9.058055,7.4318366,81.55956,2.4241834,216.85992,15.862374,1.6669952,12,33.9,23.03,15.5,51.01628,2.582323
13,2023-10-10 13:00:00,4926,17.580118,8.615183,6.396118,90.22575,2.3719337,201.6789,17.833567,1.3517675,13,28.9,17.86,16.5,51.01628,2.582323
14,2023-10-10 14:00:00,4926,19.21444,9.065087,6.629299,93.54467,2.3383088,189.60617,17.052217,1.220485,14,23.4,13.16,11.5,51.01628,2.582323
15,2023-10-10 15:00:00,4926,21.576881,8.789446,7.3684125,91.17736,2.0836546,184.35262,13.920112,1.0626025,15,21.9,11.28,7.5,51.01628,2.582323
16,2023-10-10 16:00:00,4926,21.59845,8.9228735,8.571116,88.26648,2.0577304,181.53386,11.656966,0.6285319,16,19.9,7.99,5.5,51.01628,2.582323
17,2023-10-10 17:00:00,4926,21.844538,9.93029,9.133856,80.301865,2.2267988,183.89462,11.085083,0.21879032,17,16.9,7.52,5.0,51.01628,2.582323
18,2023-10-10 18:00:00,4926,22.321959,10.781388,7.413526,82.74374,1.978257,185.28596,8.978581,0.0830056,18,19.9,7.52,4.0,51.01628,2.582323
19,2023-10-10 19:00:00,4926,18.393433,10.498355,6.6081314,83.24967,2.1118045,196.22522,8.139444,0.028848035,19,21.9,7.05,4.5,51.01628,2.582323
20,2023-10-10 20:00:00,4926,19.026974,11.646023,5.6652837,79.17136,2.3028605,205.1466,7.951561,0.026901148,20,21.9,7.52,5.0,51.01628,2.582323
6,2023-10-11 06:00:00,4926,27.83867,13.582083,7.743562,60.739113,2.439264,213.60367,6.9131804,0.11942802,6,22.9,13.16,5.5,51.01628,2.582323
7,2023-10-11 07:00:00,4926,31.685331,14.166993,8.192269,59.329,2.590243,212.37573,6.9167085,0.22041745,7,21.9,12.69,3.5,51.01628,2.582323
8,2023-10-11 08:00:00,4926,36.197674,16.834719,10.217453,68.27748,2.703024,210.40338,6.8784366,0.76663655,8,22.4,12.69,4.0,51.01628,2.582323
9,2023-10-11 09:00:00,4926,35.974197,16.92131,8.964762,68.66694,3.2520547,208.99704,7.201639,1.1560531,9,25.9,13.63,2.0,51.01628,2.582323
10,2023-10-11 10:00:00,4926,34.926956,14.603697,7.943905,64.3591,2.6666384,200.81337,7.0747533,1.4231527,10,26.9,14.57,4.0,51.01628,2.582323
11,2023-10-11 11:00:00,4926,39.94226,15.10393,5.5259356,68.6491,2.5011146,181.81161,7.0101633,1.3734193,11,28.9,15.51,4.5,51.01628,2.582323
12,2023-10-11 12:00:00,4926,42.004215,16.503593,4.165943,73.90565,2.4867182,166.36212,6.458854,1.1806489,12,33.4,18.33,7.0,51.01628,2.582323
13,2023-10-11 13:00:00,4926,46.095356,17.37243,4.1786127,72.611595,2.2259023,156.94327,6.849514,1.079012,13,34.4,17.86,6.5,51.01628,2.582323
14,2023-10-11 14:00:00,4926,48.44913,19.196018,5.1578794,70.012085,1.7430202,156.87094,7.4137626,0.9416187,14,29.4,14.57,6.0,51.01628,2.582323
15,2023-10-11 15:00:00,4926,38.78089,16.295033,6.796017,66.7917,1.6407713,174.0224,8.569452,0.92318684,15,32.9,15.04,4.0,51.01628,2.582323
16,2023-10-11 16:00:00,4926,29.383131,14.093425,8.450607,66.648834,2.0460413,176.89726,10.21885,0.57160324,16,43.4,17.86,2.0,51.01628,2.582323
17,2023-10-11 17:00:00,4926,26.061466,11.667032,10.350814,70.74464,2.090268,190.35759,11.140683,0.19883828,17,43.9,18.33,2.0,51.01628,2.582323
18,2023-10-11 18:00:00,4926,26.018755,12.396396,9.722068,70.889,2.258792,197.26227,10.884058,0.07469225,18,51.4,20.68,4.0,51.01628,2.582323
19,2023-10-11 19:00:00,4926,26.84079,12.960294,9.341411,68.01463,2.5404177,204.60216,9.754167,0.04092726,19,45.4,17.86,5.5,51.01628,2.582323
6,2023-10-12 06:00:00,4926,18.54455,12.589249,7.61068,44.175373,1.7088836,166.52068,8.434494,0.13591261,6,20.4,10.81,3.5,51.01628,2.582323
7,2023-10-12 07:00:00,4926,18.277077,12.5696535,9.448456,40.736233,1.5170372,171.83788,10.355629,0.2150884,7,19.9,10.81,4.0,51.01628,2.582323
8,2023-10-12 08:00:00,4926,20.150547,11.183622,9.362168,40.987144,1.6552804,169.51343,11.652691,0.52352786,8,22.4,11.28,4.0,51.01628,2.582323
9,2023-10-12 09:00:00,4926,17.149708,10.828776,9.730368,41.187855,1.7316779,165.57352,13.002273,0.74396664,9,25.4,13.16,8.0,51.01628,2.582323
10,2023-10-12 10:00:00,4926,17.21663,10.104271,8.2516575,46.439087,1.7686261,179.92104,12.150306,1.0996311,10,25.9,13.16,5.0,51.01628,2.582323
11,2023-10-12 11:00:00,4926,14.236082,9.067655,7.987218,43.644577,1.9790604,189.87158,10.403449,1.4995866,11,23.9,13.63,8.0,51.01628,2.582323
12,2023-10-12 12:00:00,4926,14.294037,8.545152,8.102759,43.67436,2.397428,221.74586,10.052227,1.9846627,12,23.9,12.69,8.5,51.01628,2.582323
13,2023-10-12 13:00:00,4926,13.165419,8.183695,7.7792335,44.708923,2.4883847,203.60947,7.9141874,1.8402833,13,21.4,11.28,9.5,51.01628,2.582323
14,2023-10-12 14:00:00,4926,11.354197,6.4879365,7.827273,52.59817,2.721208,200.61081,7.7019625,1.4329088,14,18.9,10.34,6.0,51.01628,2.582323
15,2023-10-12 15:00:00,4926,10.202972,5.747231,7.796394,55.074688,2.24464,198.60246,6.016548,1.1139109,15,16.9,9.87,6.5,51.01628,2.582323
16,2023-10-12 16:00:00,4926,9.697256,5.499108,8.411036,52.787064,2.5820625,193.59584,5.1457477,0.7603376,16,16.9,9.87,5.5,51.01628,2.582323
17,2023-10-12 17:00:00,4926,10.776039,4.7439275,10.22482,51.981945,2.0133355,185.25124,4.8938637,0.2689724,17,11.9,6.11,4.5,51.01628,2.582323
18,2023-10-12 18:00:00,4926,11.66393,4.467439,9.544492,49.317593,2.1390631,181.3891,4.3838944,0.08590461,18,7.4,3.29,2.5,51.01628,2.582323
19,2023-10-12 19:00:00,4926,8.563897,4.0672693,8.779416,49.900875,2.0136235,170.37868,3.802416,0.049112715,19,6.9,2.82,2.5,51.01628,2.582323
20,2023-10-12 20:00:00,4926,8.13951,4.2077875,6.192504,52.62282,2.4047046,165.53839,3.9665918,0.03856826,20,6.4,2.82,4.0,51.01628,2.582323
6,2023-10-13 06:00:00,4926,19.819715,10.201046,4.7603807,37.616943,0.8434427,136.85223,6.714566,0.15741363,6,8.9,4.23,2.0,51.01628,2.582323
7,2023-10-13 07:00:00,4926,23.76093,11.50826,7.1666474,42.68241,0.9395089,148.9335,7.4033904,0.16370904,7,9.9,4.23,3.5,51.01628,2.582323
8,2023-10-13 08:00:00,4926,28.667034,12.46428,6.1346273,49.52662,1.3106103,146.59753,7.908051,0.35461766,8,13.4,6.11,4.0,51.01628,2.582323
9,2023-10-13 09:00:00,4926,31.694248,14.478786,5.37322,52.154305,1.5788828,148.36214,8.936256,0.50729907,9,17.9,7.99,3.0,51.01628,2.582323
10,2023-10-13 10:00:00,4926,33.134712,14.254411,5.306953,55.262417,1.7472388,151.40147,9.875656,0.5212002,10,18.4,8.46,4.0,51.01628,2.582323
11,2023-10-13 11:00:00,4926,36.383434,15.656355,4.843964,58.451,1.5544419,165.22403,9.829261,0.60530543,11,22.9,9.4,10.5,51.01628,2.582323
12,2023-10-13 12:00:00,4926,32.91367,14.749588,4.105151,67.72918,1.511566,165.2408,8.448927,0.4548575,12,27.9,10.81,9.5,51.01628,2.582323
13,2023-10-13 13:00:00,4926,23.84587,12.562112,3.9890873,66.51281,0.7376144,165.17128,7.971858,0.44485837,13,31.9,12.22,6.5,51.01628,2.582323
14,2023-10-13 14:00:00,4926,20.603828,12.090019,4.050104,64.72742,0.8872405,157.27788,7.0982013,0.4774856,14,34.9,13.63,7.0,51.01628,2.582323
15,2023-10-13 15:00:00,4926,20.61671,11.781928,5.322648,63.300426,0.9949304,150.35712,6.084683,0.5571105,15,43.9,16.45,4.0,51.01628,2.582323
16,2023-10-13 16:00:00,4926,22.032793,12.767202,5.914045,59.873566,1.1285195,151.87262,5.5250273,0.40477487,16,39.9,15.04,2.0,51.01628,2.582323
17,2023-10-13 17:00:00,4926,22.88965,12.523273,5.1461253,59.76541,1.4200481,150.6634,5.5637193,0.12732926,17,31.4,12.22,2.5,51.01628,2.582323
18,2023-10-13 18:00:00,4926,28.032673,14.952853,4.6921616,57.99171,1.367944,145.65244,5.9535604,0.049862336,18,28.4,12.69,2.0,51.01628,2.582323
19,2023-10-13 19:00:00,4926,29.368725,18.86518,3.5311131,62.62374,1.4629222,150.20361,5.6408916,0.037545078,19,32.9,13.63,7.5,51.01628,2.582323
20,2023-10-13 20:00:00,4926,18.898155,10.670652,2.8703322,68.98293,1.296236,155.21042,4.8853874,0.030684788,20,36.4,15.51,6.0,51.01628,2.582323
6,2023-10-14 06:00:00,4926,14.934358,5.768285,5.2261977,54.562405,3.4829242,201.1901,7.0753736,0.045726977,6,12.9,5.17,3.0,51.01628,2.582323
7,2023-10-14 07:00:00,4926,14.136106,5.729198,5.24048,53.644184,3.271893,203.35263,6.206059,0.2582965,7,13.4,4.7,3.0,51.01628,2.582323
8,2023-10-14 08:00:00,4926,14.5987,5.7701764,4.6376057,52.92892,3.039844,205.3867,5.972449,0.6677041,8,12.9,4.7,3.0,51.01628,2.582323
9,2023-10-14 09:00:00,4926,14.515316,5.4937,4.1984015,55.565388,2.9181848,210.8072,5.4086776,0.99425536,9,14.9,5.64,2.5,51.01628,2.582323
10,2023-10-14 10:00:00,4926,17.13778,5.3317566,4.369765,55.97696,2.9491715,216.57169,5.409004,1.245875,10,15.4,5.64,2.5,51.01628,2.582323
11,2023-10-14 11:00:00,4926,14.511681,5.0734324,3.902056,57.072636,2.957677,213.89513,5.5798264,1.4253422,11,14.4,5.64,4.0,51.01628,2.582323
12,2023-10-14 12:00:00,4926,12.329117,4.965618,3.670522,59.364666,2.2481003,207.6997,5.6098576,1.4529148,12,14.9,6.11,3.5,51.01628,2.582323
13,2023-10-14 13:00:00,4926,10.575945,4.892165,4.3636847,60.215725,2.1159678,205.45944,5.8613043,1.3047011,13,13.9,5.64,3.5,51.01628,2.582323
14,2023-10-14 14:00:00,4926,11.487672,4.4551535,4.0999236,61.491383,1.8477379,202.79059,6.704196,1.124441,14,13.4,5.64,3.5,51.01628,2.582323
15,2023-10-14 15:00:00,4926,9.232333,3.7410018,3.9693995,63.524746,2.1159678,195.20174,5.7613587,0.6826788,15,13.4,5.64,3.0,51.01628,2.582323
16,2023-10-14 16:00:00,4926,9.230462,3.4525301,4.236198,65.4177,2.1159678,190.59879,5.07759,0.516593,16,11.4,4.7,3.0,51.01628,2.582323
17,2023-10-14 17:00:00,4926,9.379989,3.610392,4.883852,64.404045,2.294783,191.60635,4.981474,0.1478213,17,10.9,4.7,4.0,51.01628,2.582323
18,2023-10-14 18:00:00,4926,10.131326,4.078824,5.5996456,63.25389,1.9712161,197.14847,4.985625,0.072759576,18,9.4,3.76,3.0,51.01628,2.582323
19,2023-10-14 19:00:00,4926,8.512157,3.639706,5.6943464,63.143127,2.0414746,194.67712,5.2373047,0.05820766,19,7.9,2.82,2.5,51.01628,2.582323
20,2023-10-14 20:00:00,4926,9.129039,3.901605,6.4754457,56.092728,2.4502213,198.70871,5.3370852,0.054569684,20,9.9,2.82,3.0,51.01628,2.582323
6,2023-10-15 06:00:00,4926,10.657448,3.4560812,3.1668587,62.314507,2.780169,188.61113,3.6760528,0.026616931,6,8.9,2.82,2.5,51.01628,2.582323
7,2023-10-15 07:00:00,4926,10.817757,3.7532413,3.0248446,62.738293,3.4137173,187.97198,3.7384362,0.1908198,7,7.9,2.82,2.0,51.01628,2.582323
8,2023-10-15 08:00:00,4926,12.234068,3.5780609,2.9988606,62.213425,4.306642,188.0728,4.2890687,0.3710987,8,7.9,2.35,2.5,51.01628,2.582323
9,2023-10-15 09:00:00,4926,10.695257,3.6707325,2.9988606,63.657757,3.4366963,189.08412,4.126071,0.5137092,9,8.9,2.82,2.0,51.01628,2.582323
10,2023-10-15 10:00:00,4926,11.750551,3.3155046,2.6129463,65.78359,4.4822598,185.57993,4.0602098,0.7238597,10,10.4,3.76,2.5,51.01628,2.582323
11,2023-10-15 11:00:00,4926,10.546949,3.1509585,2.6797872,66.51878,5.125999,180.24442,3.9821794,0.8236789,11,10.4,3.76,2.5,51.01628,2.582323
12,2023-10-15 12:00:00,4926,10.420763,3.4055579,2.6347134,66.353035,5.066397,176.90666,3.9021254,0.772812,12,9.9,3.76,3.0,51.01628,2.582323
13,2023-10-15 13:00:00,4926,10.348417,3.4526677,2.2969146,68.313484,3.5464752,176.90651,3.852821,0.7666586,13,9.4,3.76,3.0,51.01628,2.582323
14,2023-10-15 14:00:00,4926,9.31776,3.1786695,2.403361,69.46741,3.143704,180.24461,3.8431804,0.6583534,14,8.9,2.82,2.0,51.01628,2.582323
15,2023-10-15 15:00:00,4926,9.074977,3.3877518,2.4010978,69.70982,3.224983,183.54306,3.8730414,0.61811274,15,7.9,2.82,2.0,51.01628,2.582323
16,2023-10-15 16:00:00,4926,8.82118,3.1696794,2.7998943,69.61337,2.3202062,187.48083,3.9189315,0.42928684,16,8.9,3.29,2.5,51.01628,2.582323
17,2023-10-15 17:00:00,4926,9.902564,3.3566062,3.8549287,64.48939,1.5761544,186.87924,4.1451178,0.12929747,17,9.4,3.29,2.0,51.01628,2.582323
18,2023-10-15 18:00:00,4926,9.922918,3.4356396,6.8717227,56.21517,0.7380585,190.9649,5.0483513,0.10587797,18,9.4,3.29,2.5,51.01628,2.582323
19,2023-10-15 19:00:00,4926,11.017733,4.4486794,10.916022,44.941826,0.73761445,186.92006,5.85377,0.07990053,19,9.4,3.76,2.5,51.01628,2.582323
20,2023-10-15 20:00:00,4926,11.079237,4.4177995,15.83453,38.07253,1.4151738,185.25134,7.029286,0.08821033,20,8.9,2.82,2.5,51.01628,2.582323
6,2023-10-16 06:00:00,4926,14.183513,7.467605,20.79523,12.509861,1.8087897,232.44023,19.829319,1.7259935,6,14.4,5.64,7.5,51.01628,2.582323
7,2023-10-16 07:00:00,4926,17.514723,8.840658,21.391188,8.0296,1.6547205,226.50124,21.769403,3.0969288,7,11.4,5.64,8.0,51.01628,2.582323
8,2023-10-16 08:00:00,4926,21.573084,11.07638,19.294065,11.150859,1.5808313,233.19781,21.832232,5.5354834,8,14.9,6.11,9.0,51.01628,2.582323
9,2023-10-16 09:00:00,4926,20.203175,10.901488,17.205582,25.793047,1.7677948,223.71617,19.087816,3.7044165,9,34.9,8.46,15.0,51.01628,2.582323
10,2023-10-16 10:00:00,4926,15.300032,8.549731,13.25615,40.49733,1.4176109,193.9798,14.69255,2.216301,10,25.4,7.99,19.0,51.01628,2.582323
11,2023-10-16 11:00:00,4926,13.23627,6.8898816,9.040103,51.628864,1.2482738,205.64848,11.836052,1.9801967,11,40.4,10.34,18.5,51.01628,2.582323
12,2023-10-16 12:00:00,4926,11.288807,5.6496744,6.796252,59.231953,1.308375,210.42067,11.835173,1.6903516,12,32.9,11.75,18.5,51.01628,2.582323
13,2023-10-16 13:00:00,4926,11.375051,5.853516,6.892,59.393524,1.2593824,207.36029,10.94763,1.6098727,13,26.9,9.87,22.0,51.01628,2.582323
14,2023-10-16 14:00:00,4926,11.63495,5.4478173,7.6499767,60.87756,1.2927921,215.5945,10.479917,1.5700412,14,15.9,7.99,15.0,51.01628,2.582323
15,2023-10-16 15:00:00,4926,11.438783,5.091095,9.215523,58.778725,1.435286,214.55927,11.413813,1.6509567,15,14.4,6.11,11.0,51.01628,2.582323
16,2023-10-16 16:00:00,4926,11.130862,4.5851116,12.307493,52.211693,1.9026649,222.75838,13.712567,1.2116494,16,11.9,5.17,6.5,51.01628,2.582323
17,2023-10-16 17:00:00,4926,11.607454,5.003258,17.957867,42.388054,2.0272608,246.26965,14.733257,0.26690117,17,12.9,6.58,9.5,51.01628,2.582323
18,2023-10-16 18:00:00,4926,11.713628,5.524081,17.175089,40.698956,2.1121879,262.70078,17.762976,0.116500586,18,15.4,5.64,7.5,51.01628,2.582323
19,2023-10-16 19:00:00,4926,12.391956,6.304006,16.127804,36.843147,3.2301507,262.99933,18.890963,0.092633456,19,13.9,5.17,9.0,51.01628,2.582323
20,2023-10-16 20:00:00,4926,12.524378,7.618941,14.762253,37.82022,2.2346554,283.76202,20.170898,0.064126484,20,12.9,4.23,11.5,51.01628,2.582323
6,2023-10-17 06:00:00,4926,21.784634,15.711674,18.83292,22.712057,3.3080597,368.27213,30.99952,0.2217746,6,21.4,15.98,12.5,51.01628,2.582323
7,2023-10-17 07:00:00,4926,20.171453,14.144647,20.448734,24.938894,2.6957424,359.1967,30.586885,0.91598904,7,26.4,20.21,19.0,51.01628,2.582323
8,2023-10-17 08:00:00,4926,17.025372,11.018977,18.283289,27.46617,2.3928733,327.75635,28.11193,2.4729161,8,27.4,21.15,22.0,51.01628,2.582323
9,2023-10-17 09:00:00,4926,16.313408,9.84312,15.649527,33.49845,2.1412177,324.2594,28.022202,4.0379715,9,26.9,20.21,19.5,51.01628,2.582323
10,2023-10-17 10:00:00,4926,14.637465,8.466366,12.857322,40.87744,2.1071146,297.869,26.765118,5.189018,10,23.4,16.92,18.0,51.01628,2.582323
11,2023-10-17 11:00:00,4926,14.114723,7.781085,11.246672,47.868687,2.4265318,251.05365,23.207603,5.1763954,11,21.4,14.57,18.0,51.01628,2.582323
12,2023-10-17 12:00:00,4926,13.265986,7.7229753,10.416618,49.21357,2.4647307,238.20915,20.82257,4.8060007,12,17.9,11.75,17.0,51.01628,2.582323
13,2023-10-17 13:00:00,4926,13.480684,7.950172,10.753375,51.404373,2.2978098,237.85294,19.729343,3.911557,13,16.4,9.87,15.0,51.01628,2.582323
14,2023-10-17 14:00:00,4926,12.699797,7.2098627,11.159312,54.264557,2.564775,237.09326,20.14493,3.4004338,14,16.4,7.99,12.0,51.01628,2.582323
15,2023-10-17 15:00:00,4926,12.300673,6.4599905,12.563092,53.029068,2.6225991,240.77031,22.290682,3.0267415,15,15.9,7.52,10.5,51.01628,2.582323
16,2023-10-17 16:00:00,4926,12.734972,6.463612,13.832236,49.611774,2.6884387,249.20235,23.893814,1.5964332,16,17.9,8.46,9.5,51.01628,2.582323
17,2023-10-17 17:00:00,4926,13.5061035,6.8180327,16.46105,43.81563,2.6659853,251.08295,24.589792,0.32797942,17,17.4,8.46,10.0,51.01628,2.582323
18,2023-10-17 18:00:00,4926,13.100182,7.0208793,18.714188,38.873623,2.390154,249.84195,23.81551,0.13852741,18,17.4,7.05,9.0,51.01628,2.582323
19,2023-10-17 19:00:00,4926,13.192742,6.8312793,18.225025,36.83567,2.7221603,244.85991,23.444096,0.090309985,19,15.9,5.64,9.0,51.01628,2.582323
20,2023-10-17 20:00:00,4926,13.274047,7.16198,18.310707,34.261974,2.9249349,237.24582,23.679638,0.072759576,20,15.9,6.58,11.0,51.01628,2.582323
6,2023-10-18 06:00:00,4926,15.937926,9.974541,15.62878,20.494411,1.7171708,237.6319,23.739717,0.28637713,6,13.9,8.46,11.0,51.01628,2.582323
7,2023-10-18 07:00:00,4926,15.167218,9.807131,17.455492,18.883612,1.7043031,241.22176,23.956484,0.58265924,7,14.9,8.46,11.5,51.01628,2.582323
8,2023-10-18 08:00:00,4926,13.973552,8.810319,16.891777,21.087646,1.8410162,238.77171,23.239216,1.8728485,8,15.4,9.87,12.0,51.01628,2.582323
9,2023-10-18 09:00:00,4926,15.480677,9.523064,15.100037,25.185133,1.91568,233.70477,22.618229,3.2587194,9,19.9,12.69,14.5,51.01628,2.582323
10,2023-10-18 10:00:00,4926,16.696724,9.795826,15.32659,28.957071,2.0372682,227.9689,22.202389,3.1259139,10,16.4,8.93,14.0,51.01628,2.582323
11,2023-10-18 11:00:00,4926,17.90259,10.101388,13.451904,34.418575,1.9793447,218.02266,21.045418,2.4392045,11,15.9,8.46,17.0,51.01628,2.582323
12,2023-10-18 12:00:00,4926,17.05919,9.763511,13.023616,39.241917,1.9761615,202.49136,19.574272,2.454725,12,15.9,8.46,16.5,51.01628,2.582323
13,2023-10-18 13:00:00,4926,17.287582,9.72236,11.578347,43.643192,2.1793208,199.82605,19.580194,1.5693327,13,17.4,8.93,14.5,51.01628,2.582323
14,2023-10-18 14:00:00,4926,18.793331,9.723367,11.995442,42.915344,1.9499567,219.06999,17.785059,1.3819772,14,19.4,9.4,15.5,51.01628,2.582323
15,2023-10-18 15:00:00,4926,18.719503,9.945785,14.279492,40.56399,2.0326514,211.30118,17.703558,0.857014,15,20.4,9.4,15.5,51.01628,2.582323
16,2023-10-18 16:00:00,4926,15.042385,8.654121,15.140552,39.52131,1.4653381,209.57056,18.011747,0.45061198,16,20.4,9.4,13.0,51.01628,2.582323
17,2023-10-18 17:00:00,4926,13.227464,7.5660534,14.221163,37.42389,0.98598516,210.07547,17.365358,0.16088109,17,20.4,8.93,12.0,51.01628,2.582323
18,2023-10-18 18:00:00,4926,11.556973,8.093391,13.223554,33.538002,0.8722339,199.13046,13.235474,0.059969805,18,24.4,8.46,12.5,51.01628,2.582323
19,2023-10-18 19:00:00,4926,10.744778,7.2468963,9.64497,35.047535,0.9419807,185.69937,12.489342,0.07220535,19,24.9,8.93,15.5,51.01628,2.582323
20,2023-10-18 20:00:00,4926,9.018606,6.376427,8.149365,32.439857,0.5770465,171.44806,8.948589,0.083673514,20,19.4,8.93,16.0,51.01628,2.582323
6,2023-10-19 06:00:00,4926,9.441007,4.235971,4.158146,48.21992,0.78978246,161.1124,6.8522415,0.16109425,6,6.9,2.82,1.5,51.01628,2.582323
7,2023-10-19 07:00:00,4926,11.374688,4.759018,4.970033,46.286003,0.764544,163.17876,8.537016,0.19863933,7,6.9,2.82,1.0,51.01628,2.582323
8,2023-10-19 08:00:00,4926,14.493731,6.163188,5.5224695,45.516968,0.36482108,163.43074,8.32812,0.43690562,8,7.4,2.82,1.0,51.01628,2.582323
9,2023-10-19 09:00:00,4926,13.940719,6.222316,5.973723,46.362457,0.46296123,163.60628,9.084985,0.46288306,9,7.4,2.82,1.5,51.01628,2.582323
10,2023-10-19 10:00:00,4926,13.227605,5.9404216,8.062504,44.18727,0.286434,165.4598,10.187973,0.85615236,10,13.9,4.23,2.5,51.01628,2.582323
11,2023-10-19 11:00:00,4926,11.510565,5.4909987,7.025896,43.873486,0.3074092,169.67076,11.262915,1.1873989,11,12.9,4.7,3.5,51.01628,2.582323
12,2023-10-19 12:00:00,4926,8.736153,4.4418063,6.537144,43.780914,0.30702198,174.93839,11.640068,1.2339438,12,19.9,6.58,4.5,51.01628,2.582323
