time_x,local_date,sensor_id,pm10_x,pm25_x,no2_x,o3,so2,co_conc,nmvoc,no,time_y,pm10_y,pm25_y,no2_y,latitude,longitude,hour,day_of_week,month
19,2023-10-12 19:00:00,4463,17.884142,10.896864,5.7406664,44.45144,0.5244965,153.19287,14.564666,0.02327738,19,15.771,8.9385,4.5,49.719281,5.630398,19,3,10
20,2023-10-12 20:00:00,4463,17.620993,11.537803,5.3395185,43.045525,0.54973346,152.79205,11.037458,0.016584067,20,17.771,9.9055,5.5,49.719281,5.630398,20,3,10
6,2023-10-13 06:00:00,4463,20.07608,10.963459,4.326928,45.874844,0.72668624,143.1797,13.025493,0.030638603,6,13.771,7.488,-1.0,49.719281,5.630398,6,4,10
7,2023-10-13 07:00:00,4463,18.540203,11.002197,4.4554434,50.84725,0.84924155,147.80971,14.914225,0.12020251,7,15.271,7.488,-1.0,49.719281,5.630398,7,4,10
8,2023-10-13 08:00:00,4463,20.09755,10.129238,3.19885,58.463825,0.8665069,145.19696,15.390293,0.37885427,8,12.771,6.0375,-1.0,49.719281,5.630398,8,4,10
9,2023-10-13 09:00:00,4463,19.988,9.606865,3.0797694,63.930714,0.7790959,140.25621,13.119065,0.30786395,9,9.771,5.0705,-1.0,49.719281,5.630398,9,4,10
10,2023-10-13 10:00:00,4463,19.174223,8.817978,2.9560196,64.9568,0.8249117,140.11743,11.608343,0.37391537,10,9.771,5.0705,-1.0,49.719281,5.630398,10,4,10
11,2023-10-13 11:00:00,4463,18.603722,8.850379,2.6347125,70.960205,0.7595436,136.06087,11.441567,0.41762978,11,16.271,8.455,-1.0,49.719281,5.630398,11,4,10
12,2023-10-13 12:00:00,4463,20.989681,8.723873,2.4419239,74.26723,0.9046346,131.88484,12.7335,0.37839952,12,16.771,8.9385,-1.0,49.719281,5.630398,12,4,10
13,2023-10-13 13:00:00,4463,20.048388,8.669291,2.1645274,75.58676,0.95448625,131.84547,10.526089,0.32602188,13,15.271,7.488,-1.0,49.719281,5.630398,13,4,10
14,2023-10-13 14:00:00,4463,19.557568,8.172506,2.5049367,76.06338,0.9924861,135.18335,10.4673815,0.30654234,14,16.271,6.521,-1.0,49.719281,5.630398,14,4,10
15,2023-10-13 15:00:00,4463,20.256948,8.151048,2.644442,74.285515,0.84190786,131.84549,11.597074,0.2006099,15,18.271,6.521,-1.0,49.719281,5.630398,15,4,10
16,2023-10-13 16:00:00,4463,21.744654,8.337238,3.4833207,72.16523,0.9440555,139.541,12.109996,0.13008618,16,19.771,5.554,-1.0,49.719281,5.630398,16,4,10
17,2023-10-13 17:00:00,4463,24.074894,8.447642,4.023347,70.72958,1.0186341,138.5212,9.923524,0.025394797,17,22.771,5.554,-1.0,49.719281,5.630398,17,4,10
18,2023-10-13 18:00:00,4463,24.127928,8.683806,3.9691343,71.42351,1.0477378,136.67595,10.422988,0.01775291,18,24.771,5.554,-1.0,49.719281,5.630398,18,4,10
19,2023-10-13 19:00:00,4463,22.735552,9.290474,3.0100012,71.52994,0.8280949,138.73865,9.957467,0.011851853,19,25.771,5.554,-1.0,49.719281,5.630398,19,4,10
20,2023-10-13 20:00:00,4463,19.582096,10.052537,2.4240332,67.818054,0.73418957,132.46725,9.497236,0.007513989,20,27.271,5.554,-1.0,49.719281,5.630398,20,4,10
6,2023-10-14 06:00:00,4463,3.9891014,2.2570105,2.1137934,58.545345,0.8421921,157.40543,5.7674065,0.018189894,6,1.771,0.0,-1.0,49.719281,5.630398,6,5,10
7,2023-10-14 07:00:00,4463,5.500624,2.8877661,2.7379699,56.35542,1.0131772,159.64561,6.48192,0.14793144,7,0.1355,0.0,-1.0,49.719281,5.630398,7,5,10
8,2023-10-14 08:00:00,4463,6.391676,2.998122,3.1772203,54.35452,1.3641425,166.89302,5.9326158,0.46892267,8,0.0,0.0,-1.0,49.719281,5.630398,8,5,10
9,2023-10-14 09:00:00,4463,6.13023,2.6768532,3.2018409,53.64418,1.1654606,170.2966,6.0322,0.7773746,9,0.0,0.0,-1.0,49.719281,5.630398,9,5,10
10,2023-10-14 10:00:00,4463,5.0774817,2.4690084,2.5848746,54.19955,1.0950316,167.5273,6.2145042,0.86613077,10,1.6355,0.3595,-1.0,49.719281,5.630398,10,5,10
11,2023-10-14 11:00:00,4463,5.043017,2.5549707,2.4247594,56.505203,1.0950316,170.23096,6.510566,0.85498244,11,3.771,0.719,-1.0,49.719281,5.630398,11,5,10
12,2023-10-14 12:00:00,4463,4.8347383,2.8071175,1.9402615,59.36623,0.94018304,170.2308,6.7956753,0.5937194,12,3.771,1.2025,-1.0,49.719281,5.630398,12,5,10
13,2023-10-14 13:00:00,4463,4.5459948,2.8214877,2.2063062,60.356327,0.7239578,170.34544,6.4620824,0.39603513,13,2.771,0.3595,-1.0,49.719281,5.630398,13,5,10
14,2023-10-14 14:00:00,4463,4.3717856,2.5408804,2.4116955,62.89483,0.6202754,163.20882,5.5783124,0.3918501,14,2.271,0.0,-1.0,49.719281,5.630398,14,5,10
15,2023-10-14 15:00:00,4463,2.9320083,2.3419292,2.2237952,62.43007,0.6774741,162.89102,5.607768,0.2631726,15,1.771,0.0,-1.0,49.719281,5.630398,15,5,10
16,2023-10-14 16:00:00,4463,3.6251044,2.3864036,2.3269982,61.443325,0.6246097,161.0552,6.415599,0.1574847,16,0.771,0.0,-1.0,49.719281,5.630398,16,5,10
17,2023-10-14 17:00:00,4463,3.820503,2.3904753,3.098244,54.359432,0.5657057,169.3808,6.523124,0.047307935,17,0.271,0.0,-1.0,49.719281,5.630398,17,5,10
18,2023-10-14 18:00:00,4463,4.095721,2.4037051,4.2589936,49.519943,0.5974243,174.46681,6.1495504,0.03483791,18,0.271,0.0,-1.0,49.719281,5.630398,18,5,10
19,2023-10-14 19:00:00,4463,3.5447245,2.0373468,3.7578757,46.400345,0.6295764,182.91531,7.6497965,0.025011104,19,0.271,0.0,-1.0,49.719281,5.630398,19,5,10
20,2023-10-14 20:00:00,4463,4.00938,2.1006918,3.886754,44.73351,0.7881127,194.50139,7.3911223,0.016939338,20,0.771,0.0,-1.0,49.719281,5.630398,20,5,10
6,2023-10-15 06:00:00,4463,3.5198762,2.1522353,3.562418,36.31648,1.2819612,180.92123,11.98386,0.04249756,6,0.271,0.0,2.0,49.719281,5.630398,6,6,10
7,2023-10-15 07:00:00,4463,3.5834084,1.9210787,3.891259,34.35632,1.451916,179.82047,11.262004,0.1971756,7,0.771,0.0,2.5,49.719281,5.630398,7,6,10
8,2023-10-15 08:00:00,4463,4.317428,2.7072625,3.358978,38.16967,1.3460522,183.2036,8.429173,0.5285443,8,0.1355,0.0,3.0,49.719281,5.630398,8,6,10
9,2023-10-15 09:00:00,4463,3.6160069,2.4186285,2.8973527,50.66961,1.211447,180.2445,6.6785536,0.74088216,9,0.771,0.0,6.5,49.719281,5.630398,9,6,10
10,2023-10-15 10:00:00,4463,3.3457396,1.6567711,2.4220412,55.834385,1.1434764,179.63222,5.237977,0.7506028,10,0.271,0.0,5.0,49.719281,5.630398,10,6,10
11,2023-10-15 11:00:00,4463,3.0254278,1.5820944,2.5837715,60.509968,1.1568793,176.3478,5.1706405,0.65286267,11,0.271,0.0,3.5,49.719281,5.630398,11,6,10
12,2023-10-15 12:00:00,4463,2.9936585,2.1338995,2.4116101,64.30741,1.1607426,180.48973,5.0678487,0.54853094,12,0.771,0.0,3.5,49.719281,5.630398,12,6,10
13,2023-10-15 13:00:00,4463,3.4635997,1.9698361,2.6320777,66.7401,1.3114914,180.04143,5.3367825,0.6355173,13,0.771,0.0,3.5,49.719281,5.630398,13,6,10
14,2023-10-15 14:00:00,4463,2.2289324,1.9080912,2.7245548,65.298164,1.3333192,181.1242,5.5292697,0.54433256,14,0.271,0.0,2.0,49.719281,5.630398,14,6,10
15,2023-10-15 15:00:00,4463,3.2690763,2.1660874,3.1174457,64.945816,1.3515091,181.95338,5.4264297,0.4170034,15,0.1355,0.0,1.5,49.719281,5.630398,15,6,10
16,2023-10-15 16:00:00,4463,3.7020614,2.5314274,3.683845,62.694916,1.4424586,184.42163,6.044321,0.27808332,16,0.271,0.0,1.5,49.719281,5.630398,16,6,10
17,2023-10-15 17:00:00,4463,4.6097317,2.5271614,4.665452,55.281784,1.3906174,190.39717,6.3036613,0.05686118,17,0.271,0.0,2.0,49.719281,5.630398,17,6,10
18,2023-10-15 18:00:00,4463,4.6334395,2.3038728,5.6065516,49.557583,1.2478303,201.12997,6.7609015,0.03854428,18,0.771,0.0,2.0,49.719281,5.630398,18,6,10
19,2023-10-15 19:00:00,4463,5.972879,3.748582,6.3518443,49.88602,1.023622,209.43028,7.78602,0.031247893,19,1.271,0.0,2.0,49.719281,5.630398,19,6,10
20,2023-10-15 20:00:00,4463,5.243294,3.266905,6.18578,51.904194,1.414719,227.47997,7.546504,0.021827873,20,2.271,0.0,2.5,49.719281,5.630398,20,6,10
6,2023-10-16 06:00:00,4463,6.0472302,2.6012259,6.9615183,34.2671,0.702361,189.58223,9.351215,0.057980288,6,0.271,0.0,2.0,49.719281,5.630398,6,0,10
7,2023-10-16 07:00:00,4463,6.0200305,3.064045,7.8193665,36.158237,0.7207904,187.12375,10.190542,0.2881322,7,0.271,0.0,2.0,49.719281,5.630398,7,0,10
8,2023-10-16 08:00:00,4463,5.8726773,3.3802364,5.6046357,42.520386,0.73578995,185.70775,9.1114435,0.6846221,8,0.271,0.0,4.0,49.719281,5.630398,8,0,10
9,2023-10-16 09:00:00,4463,6.2472053,3.5341346,3.9440722,47.857822,0.93761796,186.2854,7.932167,1.1109853,9,1.771,0.3595,6.5,49.719281,5.630398,9,0,10
10,2023-10-16 10:00:00,4463,5.987488,3.4126782,3.6698666,55.864613,1.1309993,184.69136,7.3544197,1.261019,10,2.771,0.719,7.0,49.719281,5.630398,10,0,10
11,2023-10-16 11:00:00,4463,5.920664,2.69218,3.8682327,59.17281,1.3192855,183.80179,6.832666,1.120909,11,1.771,0.0,7.5,49.719281,5.630398,11,0,10
12,2023-10-16 12:00:00,4463,4.9096403,2.097579,2.9497468,66.00562,1.1134162,180.43365,6.8295846,0.8838039,12,0.271,0.0,4.0,49.719281,5.630398,12,0,10
13,2023-10-16 13:00:00,4463,4.187854,2.1138017,2.6587183,66.92248,0.9656511,179.08069,6.7637844,0.73537046,13,0.771,0.0,4.5,49.719281,5.630398,13,0,10
14,2023-10-16 14:00:00,4463,4.3296895,1.9455808,2.8551776,67.994156,0.8746377,179.73204,6.600084,0.65705246,14,1.771,0.0,4.5,49.719281,5.630398,14,0,10
15,2023-10-16 15:00:00,4463,3.6255977,2.078728,3.5318134,65.52133,0.94939554,178.49883,6.698311,0.46163788,15,2.271,0.3595,4.0,49.719281,5.630398,15,0,10
16,2023-10-16 16:00:00,4463,2.2833834,1.971622,4.8235884,61.7235,0.7936783,183.82654,7.7359934,0.25536194,16,3.271,0.719,3.5,49.719281,5.630398,16,0,10
17,2023-10-16 17:00:00,4463,3.1358528,2.4749198,6.2303586,56.041218,0.7140501,190.72157,8.533971,0.06036061,17,1.771,0.0,3.0,49.719281,5.630398,17,0,10
18,2023-10-16 18:00:00,4463,5.9854875,4.4162455,6.3459773,52.91339,0.7802079,196.44888,8.991069,0.028791191,18,0.771,0.0,3.0,49.719281,5.630398,18,0,10
19,2023-10-16 19:00:00,4463,6.12477,4.245706,7.337247,51.783054,0.88833004,193.81226,10.865496,0.020662587,19,0.271,0.0,3.0,49.719281,5.630398,19,0,10
20,2023-10-16 20:00:00,4463,6.1384745,3.2273612,7.9395576,51.54176,0.8402225,195.42941,13.212553,0.013329782,20,0.771,0.0,3.5,49.719281,5.630398,20,0,10
6,2023-10-17 06:00:00,4463,6.6518083,4.8873806,7.413917,43.548424,1.3953923,198.60272,13.890789,0.040955685,6,2.271,0.719,6.5,49.719281,5.630398,6,1,10
7,2023-10-17 07:00:00,4463,6.9061623,4.3816895,8.196725,41.10302,1.2333459,212.79659,14.534477,0.16748913,7,2.271,0.719,6.0,49.719281,5.630398,7,1,10
8,2023-10-17 08:00:00,4463,5.46396,3.6663659,7.6980724,42.67724,1.3873843,207.17554,15.15642,0.83818465,8,2.271,0.719,6.0,49.719281,5.630398,8,1,10
9,2023-10-17 09:00:00,4463,5.4211855,3.6306317,6.4556074,48.63739,0.9637632,207.31027,15.761517,1.2226522,9,1.771,0.0,5.5,49.719281,5.630398,9,1,10
10,2023-10-17 10:00:00,4463,5.958924,3.5335362,6.0348997,51.122444,1.487308,207.01076,16.49664,1.5255303,10,2.271,0.0,6.5,49.719281,5.630398,10,1,10
11,2023-10-17 11:00:00,4463,5.699198,3.299778,5.752422,53.150116,1.5301396,196.69295,16.592834,1.575436,11,2.271,0.3595,7.0,49.719281,5.630398,11,1,10
12,2023-10-17 12:00:00,4463,6.1551595,4.3778396,5.693009,53.455147,1.2223608,192.67706,16.503614,1.5209309,12,2.271,0.3595,8.0,49.719281,5.630398,12,1,10
13,2023-10-17 13:00:00,4463,6.4056964,3.9697685,5.6510887,54.384155,1.3494486,191.72359,16.559704,1.5942037,13,4.271,2.1695,9.0,49.719281,5.630398,13,1,10
14,2023-10-17 14:00:00,4463,7.8309307,4.325955,6.4837146,55.347866,1.185711,190.59216,16.52639,1.3967352,14,3.771,1.686,7.0,49.719281,5.630398,14,1,10
15,2023-10-17 15:00:00,4463,7.628854,3.9627879,7.7762933,56.51057,1.04896,196.89072,17.896004,1.0611885,15,4.271,1.686,5.5,49.719281,5.630398,15,1,10
16,2023-10-17 16:00:00,4463,6.759422,3.859828,8.526116,53.5278,1.5041487,197.71303,19.133404,0.572129,16,5.771,2.653,4.5,49.719281,5.630398,16,1,10
17,2023-10-17 17:00:00,4463,7.7816305,4.2968283,11.585974,45.42082,1.4433689,199.41547,20.43448,0.089450225,17,5.271,2.653,4.0,49.719281,5.630398,17,1,10
18,2023-10-17 18:00:00,4463,7.354364,4.910738,9.939071,44.65072,0.92674863,212.08734,21.274097,0.03988987,18,6.771,2.653,5.5,49.719281,5.630398,18,1,10
19,2023-10-17 19:00:00,4463,7.954763,5.8134975,11.2604065,43.658924,0.80353856,212.85866,21.68172,0.029565683,19,6.271,2.653,6.5,49.719281,5.630398,19,1,10
20,2023-10-17 20:00:00,4463,7.3893604,5.869759,10.795887,40.879982,1.0692958,218.77625,21.780102,0.018573588,20,5.271,2.1695,7.0,49.719281,5.630398,20,1,10
6,2023-10-18 06:00:00,4463,7.1190686,5.9031024,9.808014,36.83567,1.2005352,234.58372,19.352657,0.038994584,6,4.271,2.653,7.0,49.719281,5.630398,6,2,10
7,2023-10-18 07:00:00,4463,7.47818,5.944962,10.191613,38.152897,1.4581711,236.98784,19.213526,0.44793326,7,4.271,2.653,7.0,49.719281,5.630398,7,2,10
8,2023-10-18 08:00:00,4463,7.9883094,6.203324,9.901579,39.489113,1.2405508,233.65038,19.31091,1.3269528,8,4.271,2.653,7.0,49.719281,5.630398,8,2,10
9,2023-10-18 09:00:00,4463,8.168823,6.3744493,8.675473,41.78892,1.1191332,233.65019,22.292105,1.7098501,9,4.271,2.653,7.0,49.719281,5.630398,9,2,10
10,2023-10-18 10:00:00,4463,12.051991,6.718196,8.343312,44.761604,1.0503527,226.9746,20.080765,1.8167672,10,4.271,2.653,7.5,49.719281,5.630398,10,2,10
11,2023-10-18 11:00:00,4463,10.220656,6.5380588,8.66409,46.37272,1.0927579,213.40698,19.62287,1.8717259,11,4.771,2.653,8.5,49.719281,5.630398,11,2,10
12,2023-10-18 12:00:00,4463,9.894591,6.473201,8.797471,46.247288,1.207809,207.33829,18.938864,2.0372386,12,5.771,3.1365,9.0,49.719281,5.630398,12,2,10
13,2023-10-18 13:00:00,4463,9.649305,6.0737085,8.697665,44.563145,1.513656,211.61946,18.738785,1.8656698,13,6.771,4.1035,8.5,49.719281,5.630398,13,2,10
14,2023-10-18 14:00:00,4463,10.234248,6.0218797,10.091863,42.253174,1.6589184,209.12285,19.450798,1.3876189,14,7.771,5.0705,9.0,49.719281,5.630398,14,2,10
15,2023-10-18 15:00:00,4463,10.599706,6.20924,10.742979,40.36494,1.2805703,224.4925,20.61468,1.3183552,15,9.271,5.554,8.5,49.719281,5.630398,15,2,10
16,2023-10-18 16:00:00,4463,10.556303,6.729957,13.602427,35.6049,1.1423254,231.3857,21.351753,0.67440456,16,9.271,5.554,7.5,49.719281,5.630398,16,2,10
17,2023-10-18 17:00:00,4463,10.250175,6.6830053,14.806579,34.332275,1.3642426,254.75938,21.01249,0.05834977,17,9.271,4.587,7.5,49.719281,5.630398,17,2,10
18,2023-10-18 18:00:00,4463,10.281748,7.125448,14.55919,31.893293,0.966793,264.7769,20.40286,0.040131453,18,9.771,4.587,8.5,49.719281,5.630398,18,2,10
19,2023-10-18 19:00:00,4463,9.490016,7.3098364,13.692662,30.113752,0.5863399,259.30637,18.007473,0.021714186,19,10.771,5.554,11.5,49.719281,5.630398,19,2,10
20,2023-10-18 20:00:00,4463,10.031272,8.571195,11.518205,29.45326,0.38145542,257.10495,13.116633,0.019682033,20,10.271,5.554,12.5,49.719281,5.630398,20,2,10
6,2023-10-19 06:00:00,4463,4.1367764,2.447194,3.5661287,50.576996,0.22953373,140.21164,5.799729,0.023646861,6,0.0,0.0,1.0,49.719281,5.630398,6,3,10
7,2023-10-19 07:00:00,4463,4.601624,2.4810748,4.691586,46.184616,0.35041127,143.95158,6.8620396,0.06842527,7,0.771,0.0,1.5,49.719281,5.630398,7,3,10
8,2023-10-19 08:00:00,4463,4.7149005,2.6788716,4.272902,46.56678,0.45515946,136.85236,7.789785,0.32496673,8,1.271,0.0,1.0,49.719281,5.630398,8,3,10
9,2023-10-19 09:00:00,4463,5.065756,3.5993185,3.1723905,44.889477,0.57004714,134.06952,8.133269,0.5225331,9,1.771,0.0,2.5,49.719281,5.630398,9,3,10
10,2023-10-19 10:00:00,4463,4.8224525,2.983569,3.470106,46.866898,0.5848264,133.52658,8.90182,0.30499506,10,2.771,0.0,5.0,49.719281,5.630398,10,3,10
11,2023-10-19 11:00:00,4463,4.2039685,2.9476821,4.1782293,44.618687,0.5446736,133.08344,8.426542,0.5324171,11,3.271,0.0,7.5,49.719281,5.630398,11,3,10
12,2023-10-19 12:00:00,4463,4.195898,2.9031122,4.4947424,46.655926,0.49542236,137.97003,8.286676,0.31705952,12,2.271,0.0,6.0,49.719281,5.630398,12,3,10
13,2023-10-19 13:00:00,4463,3.206396,2.505393,3.3527713,44.30106,0.5135092,135.18333,8.589451,0.75436944,13,1.771,0.0,3.0,49.719281,5.630398,13,3,10
14,2023-10-19 14:00:00,4463,2.8661,2.614498,2.3990812,53.86688,0.666148,132.60657,8.3174515,0.5099007,14,1.271,0.0,3.5,49.719281,5.630398,14,3,10
15,2023-10-19 15:00:00,4463,2.6629846,2.6550872,2.285333,54.74247,0.5561418,135.35837,7.9997973,0.4145022,15,1.771,0.0,6.0,49.719281,5.630398,15,3,10
16,2023-10-19 16:00:00,4463,2.746975,2.1737492,3.7989633,51.19429,0.5181349,137.2105,9.171966,0.22013324,16,3.271,1.2025,5.0,49.719281,5.630398,16,3,10
17,2023-10-19 17:00:00,4463,3.4892197,3.213728,6.6866193,48.592484,0.51182175,138.8944,10.53684,0.046249226,17,1.271,0.0,3.0,49.719281,5.630398,17,3,10
18,2023-10-19 18:00:00,4463,4.801167,3.429051,8.989453,48.429043,0.76604325,151.20168,13.228439,0.04077094,18,0.271,0.0,3.0,49.719281,5.630398,18,3,10
19,2023-10-19 19:00:00,4463,5.8557673,3.3717241,9.452549,43.782444,0.7389289,156.86263,13.281658,0.02845724,19,0.771,0.0,3.0,49.719281,5.630398,19,3,10
20,2023-10-19 20:00:00,4463,5.466802,3.1118646,8.860297,41.084164,0.8582432,158.83696,10.833266,0.020037305,20,0.771,0.0,3.0,49.719281,5.630398,20,3,10
6,2023-10-20 06:00:00,4463,2.7652783,1.8479719,6.3552294,44.703484,0.73805493,147.71051,12.082289,0.023490543,6,2.771,0.719,3.0,49.719281,5.630398,6,4,10
7,2023-10-20 07:00:00,4463,2.8883903,2.419597,8.365894,43.441105,0.700484,154.49245,13.700472,0.0824798,7,3.271,0.719,3.0,49.719281,5.630398,7,4,10
8,2023-10-20 08:00:00,4463,2.6713636,2.2822776,8.631226,42.35857,0.5797481,154.80836,13.903527,0.28231284,8,1.771,0.3595,3.5,49.719281,5.630398,8,4,10
9,2023-10-20 09:00:00,4463,3.7632737,2.6342804,6.779156,44.870247,0.5470726,144.76392,15.124291,0.32130742,9,0.271,0.0,3.0,49.719281,5.630398,9,4,10
10,2023-10-20 10:00:00,4463,2.9977841,2.5756958,5.7126937,48.68734,0.3166422,140.39716,12.275606,0.29513124,10,1.271,0.0,6.5,49.719281,5.630398,10,4,10
11,2023-10-20 11:00:00,4463,3.125395,2.466617,4.5308743,50.067905,0.19489476,136.52405,9.620248,0.31288671,11,1.271,0.0,8.0,49.719281,5.630398,11,4,10
12,2023-10-20 12:00:00,4463,3.335919,2.5526145,3.051862,61.752773,0.31793225,130.84937,8.128277,0.39436045,12,0.1355,0.0,9.0,49.719281,5.630398,12,4,10
13,2023-10-20 13:00:00,4463,2.6662178,2.195521,2.9185677,67.82077,0.46853188,133.58797,8.38767,0.19772984,13,0.0,0.0,6.0,49.719281,5.630398,13,4,10
14,2023-10-20 14:00:00,4463,2.5770783,2.0288563,3.046424,66.71843,0.324701,135.06303,9.801064,0.3223245,14,0.0,0.0,5.0,49.719281,5.630398,14,4,10
15,2023-10-20 15:00:00,4463,2.1053681,1.6636182,2.249141,65.721794,0.21037863,136.85223,8.826935,0.17542057,15,0.0,0.0,3.5,49.719281,5.630398,15,4,10
16,2023-10-20 16:00:00,4463,2.0974696,2.1989303,2.2443402,64.90066,0.1395506,141.88345,8.654089,0.08094504,16,0.0,0.0,2.0,49.719281,5.630398,16,4,10
17,2023-10-20 17:00:00,4463,2.16534,2.7139428,3.826802,59.480152,0.21705054,146.86589,7.4076524,0.037573505,17,0.0,0.0,2.5,49.719281,5.630398,17,4,10
18,2023-10-20 18:00:00,4463,2.9308953,2.3224568,4.2146454,60.077576,0.25770462,147.10942,6.5598397,0.028556712,18,0.0,0.0,2.0,49.719281,5.630398,18,4,10
19,2023-10-20 19:00:00,4463,2.8675594,2.9556658,3.7180142,60.944664,0.31778315,145.31113,5.551121,0.020474302,19,0.771,0.0,2.0,49.719281,5.630398,19,4,10
20,2023-10-20 20:00:00,4463,3.0042884,2.68238,3.2368934,58.972397,0.49121433,150.20374,6.2498007,0.018076207,20,1.271,0.0,3.5,49.719281,5.630398,20,4,10
6,2023-10-21 06:00:00,4463,2.6193812,2.2326071,1.0586541,59.742588,0.21833557,152.06367,5.9530883,0.019909408,6,0.6355,0.0,1.0,49.719281,5.630398,6,5,10
7,2023-10-21 07:00:00,4463,3.3505695,1.856545,1.1936388,63.53716,0.42371085,147.55392,5.18619,0.030297542,7,1.771,0.0,1.0,49.719281,5.630398,7,5,10
8,2023-10-21 08:00:00,4463,1.7039331,1.6793824,1.4476312,66.45643,0.29563648,146.86589,3.7987862,0.07497292,8,0.1355,0.0,1.0,49.719281,5.630398,8,5,10
9,2023-10-21 09:00:00,4463,3.060782,1.7678624,1.4141518,69.573586,0.29467627,144.75299,3.2148051,0.1367777,9,0.0,0.0,0.5,49.719281,5.630398,9,5,10
10,2023-10-21 10:00:00,4463,3.8492155,3.3088374,1.0875764,72.6743,0.4346248,145.19688,3.0814655,0.18002392,10,0.0,0.0,1.0,49.719281,5.630398,10,5,10
11,2023-10-21 11:00:00,4463,4.132706,2.576784,0.9477149,76.533,0.49391246,145.20546,2.9978292,0.16509391,11,0.0,0.0,1.0,49.719281,5.630398,11,5,10
12,2023-10-21 12:00:00,4463,5.258927,3.2909129,0.9537201,76.755356,0.40745363,147.78287,3.106043,0.14720151,12,0.271,0.0,1.5,49.719281,5.630398,12,5,10
13,2023-10-21 13:00:00,4463,6.128677,2.900579,0.9638517,77.24762,0.32377926,144.98978,3.0843382,0.13036154,13,0.1355,0.0,1.5,49.719281,5.630398,13,5,10
14,2023-10-21 14:00:00,4463,4.6018524,3.125277,0.87315774,76.09778,0.34560806,144.91974,3.219213,0.1066659,14,1.271,0.0,1.5,49.719281,5.630398,14,5,10
15,2023-10-21 15:00:00,4463,5.4428945,3.5582025,1.0463167,74.88777,0.41454408,145.73233,3.3729262,0.09703172,15,2.271,0.0,1.0,49.719281,5.630398,15,5,10
16,2023-10-21 16:00:00,4463,4.4900303,3.8573349,1.3724271,73.557655,0.47339803,142.7008,3.5036364,0.059955604,16,1.271,0.0,1.0,49.719281,5.630398,16,5,10
17,2023-10-21 17:00:00,4463,3.9187813,3.672511,2.1848733,73.31658,0.47805658,147.41263,3.4548192,0.025167424,17,1.771,0.0,1.0,49.719281,5.630398,17,5,10
18,2023-10-21 18:00:00,4463,3.6138773,2.8617258,2.4574814,71.52557,0.46172994,144.8456,3.2775004,0.016353142,18,2.271,0.0,1.0,49.719281,5.630398,18,5,10
19,2023-10-21 19:00:00,4463,2.7249029,2.5871367,2.268267,70.095055,0.4715132,152.0502,3.5587912,0.012910562,19,2.271,0.0,1.0,49.719281,5.630398,19,5,10
20,2023-10-21 20:00:00,4463,2.2756922,2.1261714,1.9926485,70.09506,0.43678483,139.84967,3.4447737,0.011020518,20,1.271,0.0,1.5,49.719281,5.630398,20,5,10
6,2023-10-22 06:00:00,4463,3.7549458,2.219242,1.098181,62.749493,0.22919549,136.58443,3.3969254,0.012732926,6,0.271,0.0,0.5,49.719281,5.630398,6,6,10
7,2023-10-22 07:00:00,4463,1.6741545,1.664834,1.1379551,62.282196,0.33753705,135.78696,3.5106263,0.021977087,7,0.0,0.0,1.0,49.719281,5.630398,7,6,10
8,2023-10-22 08:00:00,4463,5.650424,2.7142406,1.4603951,61.148613,0.40933153,137.95204,3.5844,0.036145307,8,0.0,0.0,0.0,49.719281,5.630398,8,6,10
9,2023-10-22 09:00:00,4463,6.2733536,2.5635245,1.5332743,60.74697,0.36742914,138.56015,3.3909442,0.07126035,9,0.0,0.0,1.0,49.719281,5.630398,9,6,10
10,2023-10-22 10:00:00,4463,5.4894767,2.5883398,1.5693828,58.182194,0.38198084,137.09697,3.6702871,0.09234124,10,0.0,0.0,0.0,49.719281,5.630398,10,6,10
11,2023-10-22 11:00:00,4463,4.3689284,2.038646,1.6234422,55.690357,0.42201266,139.534,4.1012444,0.14836042,11,0.1355,0.0,0.5,49.719281,5.630398,11,6,10
12,2023-10-22 12:00:00,4463,4.104891,2.488029,1.6714988,53.247044,0.44019824,143.52794,5.6567554,0.17909409,12,0.0,0.0,1.0,49.719281,5.630398,12,6,10
13,2023-10-22 13:00:00,4463,3.945047,2.9873407,1.7477815,51.0435,0.400181,144.11385,6.963768,0.21595624,13,0.0,0.0,1.0,49.719281,5.630398,13,6,10
14,2023-10-22 14:00:00,4463,4.181743,3.0788515,1.7150633,51.772713,0.426553,144.17198,6.9539237,0.2519834,14,0.0,0.0,1.0,49.719281,5.630398,14,6,10
15,2023-10-22 15:00:00,4463,3.5485072,2.7403615,1.4900558,52.53541,0.56468606,146.81834,5.6488576,0.16348523,15,0.0,0.0,1.0,49.719281,5.630398,15,6,10
16,2023-10-22 16:00:00,4463,3.569295,3.054933,2.236648,53.51245,0.7472613,145.85814,6.972433,0.107547745,16,0.0,0.0,1.0,49.719281,5.630398,16,6,10
17,2023-10-22 17:00:00,4463,4.2662487,3.9581208,2.8883278,50.781452,0.6111804,147.54852,6.3609734,0.040998317,17,0.0,0.0,1.0,49.719281,5.630398,17,6,10
18,2023-10-22 18:00:00,4463,5.059519,3.7834322,3.462515,47.29153,0.7146355,152.40413,6.3117533,0.023803182,18,0.0,0.0,1.0,49.719281,5.630398,18,6,10
